x,y,cluster,keywords,citation,full_name,year
7.0585184,5.4852314,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to algorithms and web technology.,Andrei Broder,2007
8.085753,6.15734,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to solid modeling and nanorobotics.,Aristides Requicha,2007
6.9143543,5.806163,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to learning theory and algorithms.,Avrim Blum,2007
4.791746,5.240803,4,"contributions, database, data, management, systems, query",For contributions to database theory.,Catriel Beeri,2007
9.101899,7.016374,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to computer vision.,Daniel Huttenlocher,2007
4.811987,3.0462837,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to fault-tolerant distributed computing.,Danny Dolev,2007
2.8812532,3.9222562,6,"contributions, parallel, computing, memory, performance, design",For contributions to compiler support for parallel computing.,David Padua,2007
3.2583935,2.429081,6,"contributions, parallel, computing, memory, performance, design",For contributions to computer-aided design of integrated circuits and systems.,Donald E Thomas,2007
5.93164,1.8401728,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to networking standards and internet applications.,John C Klensin,2007
6.3709407,6.2067223,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to artificial intelligence.,Edward A Feigenbaum,2007
6.690287,2.6014318,0,"security, contributions, privacy, cryptography, systems, internet",For contributions to security and the public policy of information technology.,Edward Felten,2007
3.437143,3.589918,6,"contributions, parallel, computing, memory, performance, design",For contributions in transactions and memory management.,Eliot Moss,2007
5.126776,2.776176,1,"contributions, systems, wireless, internet, networks, distributed","For the design of scalable, reliable internet services.",Eric A. Brewer,2007
4.638126,7.3931656,3,"computer, contributions, acm, computing, science, years",For contributions to computer science education.,Eric S Roberts,2007
5.588383,7.990379,8,"human, contributions, interaction, computer, computing, design",For contributions to computer-supported collaborative work.,Gary M Olson,2007
5.758813,5.6173105,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to the theory of artificial intelligence and database systems.,Georg Gottlob,2007
2.8350794,3.777787,6,"contributions, parallel, computing, memory, performance, design",For contributions to multiprocessor computers and compiler optimization techniques.,Guang Gao,2007
8.631977,7.3371634,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to content-based analysis and retrieval of multimedia.,HongJiang Zhang,2007
6.528846,4.469361,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to complexity theory.,Lance Fortnow,2007
2.7265177,5.7552567,2,"contributions, software, programming, languages, verification, systems",For contributions to software design.,Larry Constantine,2007
2.090448,5.4425836,2,"contributions, software, programming, languages, verification, systems",For contributions to functional and object-oriented programming languages.,Martin Odersky,2007
2.2653713,4.9094973,2,"contributions, software, programming, languages, verification, systems",For contributions to type theory and program analysis.,Mitchell Wand,2007
8.88846,6.324502,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to computer graphics.,Marc Levoy,2007
9.1034975,6.7451987,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to computer graphics and computer vision.,Michael F. Cohen,2007
2.134379,4.199733,2,"contributions, software, programming, languages, verification, systems",For contributions to compilers and program analysis.,Monica Lam,2007
2.312283,4.8804445,2,"contributions, software, programming, languages, verification, systems",For contributions to the theory of programming languages.,Philip Wadler,2007
7.294252,5.9063473,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to symbolic computation and computational biology.,Bud Mishra,2007
9.153285,6.8245306,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to computer graphics and vision.,Demetri Terzopoulos,2007
6.6861124,4.515139,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to algorithms and complexity theory.,Rajeev Motwani,2007
7.2459526,5.923754,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to computational biology and computational complexity.,Tao  Jiang,2007
1.443433,4.853832,2,"contributions, software, programming, languages, verification, systems",For contributions to the specification and verification of reactive and hybrid systems.,Rajeev Alur,2007
2.601875,5.5751343,2,"contributions, software, programming, languages, verification, systems",For contributions to the use of programming environments in education and entertainment.,Randy Pausch,2007
5.186374,5.731703,4,"contributions, database, data, management, systems, query",For contributions to data semantics and web services.,Richard Hull,2007
6.400922,4.443138,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to computability and complexity theory.,Rodney Downey,2007
2.6544635,3.9684908,6,"contributions, parallel, computing, memory, performance, design",For contributions to the mathematical foundations of optimizing parallelizing compilers.,Utpal Banerjee,2007
4.1452956,3.6430082,6,"contributions, parallel, computing, memory, performance, design","For contributions to parallel, distributed and reconfigurable computing.",Viktor Prasanna,2007
5.6069665,8.003525,8,"human, contributions, interaction, computer, computing, design",For contributions to computer-based systems for people with disabilities.,Alan Newell,2006
5.8802214,2.1268942,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to Internet measurement and engineering.,Albert G Greenberg,2006
5.261641,5.724084,4,"contributions, database, data, management, systems, query",For contributions to data integration and knowledge representation.,Alon Yitzchak Halevy,2006
2.6877215,4.7012587,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to computer algebra and symbolic computation.,Anthony C Hearn,2006
1.3217239,4.754366,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to dataflow computing and verification.,Arvind  Arvind,2006
5.2045403,7.7559476,8,"human, contributions, interaction, computer, computing, design",For leadership in broadening participation in computing.,Bryant W York,2006
5.9844747,8.284634,8,"human, contributions, interaction, computer, computing, design",For contributions to user interface technology.,Dan R Olsen,2006
6.970387,5.385437,5,"contributions, algorithms, theory, complexity, computational, design",For mentoring activities and contributions to numerical algorithms.,Dianne Prost OLeary,2006
4.9960265,3.144252,1,"contributions, systems, wireless, internet, networks, distributed",For leadership and contributions to scalable distributed systems.,Alfred Z Spector,2006
9.098435,6.760397,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to computer vision and computer graphics.,Heung-Yeung Shum,2006
5.8308725,6.174648,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to the development and application of cognitive architectures.,John E. Laird,2006
4.718892,4.9651475,4,"contributions, database, data, management, systems, query",For contributions to distributed data management and service to the database community.,M. Tamer Ozsu,2006
6.410594,4.439037,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to computational complexity theory.,Eric Allender,2006
1.7102239,4.8221803,2,"contributions, software, programming, languages, verification, systems",For contributions to mechanized theorem proving.,J Strother Moore,2006
2.3217645,4.0813346,2,"contributions, software, programming, languages, verification, systems","For contributions to programming languages, compilers, and computer architecture.",James Larus,2006
2.2098994,4.971972,2,"contributions, software, programming, languages, verification, systems",For contributions to algebraic specifications and abstract data types.,John Guttag,2006
6.150743,6.2461057,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to artificial intelligence and cognitive science.,Kenneth Forbus,2006
4.8361573,4.6061797,4,"contributions, database, data, management, systems, query","For research leadership, and contributions to federated database systems.",Laura M Haas,2006
6.4744387,7.2440257,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to information processing and web analysis.,Lee Giles,2006
5.854471,1.7886217,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to protocol designs for packet switched networks.,Lixia Zhang,2006
6.6764946,2.5578475,0,"security, contributions, privacy, cryptography, systems, internet",For contributions to information management and security.,Marianne Winslett,2006
2.4227886,5.4183645,2,"contributions, software, programming, languages, verification, systems",For contributions to programming languages and development environments.,Matthias Felleisen,2006
3.83274,4.0244637,6,"contributions, parallel, computing, memory, performance, design",For contributions to system software for parallel and distributed computing.,Michael Scott,2006
4.4180336,3.8962455,6,"contributions, parallel, computing, memory, performance, design",For contributions to parallel and distributed computation.,Mikhail Atallah,2006
6.6117606,4.398244,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to computational complexity and its applications.,Ming Li,2006
5.3600383,5.269004,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to query processing and data mining.,Ming-Syan Chen,2006
5.464143,2.2248666,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to network switching and queueing.,Nick McKeown,2006
3.3538597,3.1791534,6,"contributions, parallel, computing, memory, performance, design",For contributions to the design and analysis of high-performance processors and memory systems.,Norman Jouppi,2006
3.1784244,3.3362918,6,"contributions, parallel, computing, memory, performance, design",For contributions to multiprocessors on a chip and multi threaded processor design.,Oyekunle Olukotun,2006
6.8584867,7.176371,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to artificial intelligence and information retrieval.,Peter Norvig,2006
4.8351107,3.8893518,4,"contributions, database, data, management, systems, query","For contributions to parallel computing, databases, and sensor networks.",Phillip B Gibbons,2006
2.419927,6.038062,1,"contributions, systems, wireless, internet, networks, distributed",For research in distributed system software engineering and service to the community.,Alexander L Wolf,2006
6.038132,1.610545,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to message passing protocols.,William D Gropp,2006
4.327779,3.8921812,6,"contributions, parallel, computing, memory, performance, design",For contributions to parallel and distributed computing.,Charles E Leiserson,2006
5.4824915,2.2604685,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to the resource management of data networks.,Roch Guerin,2006
4.5052953,5.288051,4,"contributions, database, data, management, systems, query",For contributions to data management and database systems.,Stanley Zdonik,2006
6.350152,7.724718,8,"human, contributions, interaction, computer, computing, design",For research contributions to information retrieval and human-computer interaction.,Susan T Dumais,2006
1.3665789,4.8086443,2,"contributions, software, programming, languages, verification, systems",For contributions to formal verification and hybrid systems.,Thomas A Henzinger,2006
6.761179,6.6281886,7,"contributions, learning, intelligence, artificial, mining, machine","For contributions to machine learning, data mining and knowledge discovery.",Usama M Fayyad,2006
5.9888625,2.1832588,0,"security, contributions, privacy, cryptography, systems, internet",For contributions to Internet measurement and intrusion detection.,Vern Paxson,2006
4.64586,5.225031,4,"contributions, database, data, management, systems, query",For contributions to database management systems.,Victor Vianu,2006
5.720793,2.2938182,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to the measurement and analysis of computer networks.,Christophe Diot,2005
7.386117,5.05307,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to planning algorithms.,Daniel Weld,2005
3.2894032,3.564805,6,"contributions, parallel, computing, memory, performance, design",For contributions to shared-memory multiprocessing.,David A Wood,2005
1.280712,4.6567416,0,"security, contributions, privacy, cryptography, systems, internet",For contributions to system verification and for leadership in the development of verifiable voting systems.,David Dill,2005
5.324135,4.260782,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to discrete-event simulation.,David M Nicol,2005
2.452276,6.124885,2,"contributions, software, programming, languages, verification, systems",For contributions to formal methods and for international leadership.,Dines Bjorner,2005
2.4487762,5.383768,2,"contributions, software, programming, languages, verification, systems",For contributions to interactive programming environments.,Brad A Myers,2005
4.8524146,3.826061,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to parallel and stochastic networks.,Eli Upfal,2005
4.993706,4.1800227,4,"contributions, database, data, management, systems, query",For contributions to distributed database systems.,Gerhard Weikum,2005
6.077432,1.6342186,1,"contributions, systems, wireless, internet, networks, distributed","For contributions to network architecture, protocols and algorithms.",Hui Zhang,2005
4.5973377,5.094177,4,"contributions, database, data, management, systems, query",For contributions to active and semi-structured database systems.,Jennifer Widom,2005
2.2453973,4.3143544,2,"contributions, software, programming, languages, verification, systems",For contributions to the theory and practice of compiler construction.,Keith D Cooper,2005
2.353972,3.8714612,6,"contributions, parallel, computing, memory, performance, design",For contributions to compiler optimization and embedded computing.,Krishna Palem,2005
4.318937,2.680694,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to real-time systems.,Lui Sha,2005
4.520358,3.8027682,6,"contributions, parallel, computing, memory, performance, design",For contributions to distributed and parallel systems.,Maurice Herlihy,2005
4.9786644,4.551371,4,"contributions, database, data, management, systems, query",For contributions to distributed information management.,Michael J Franklin,2005
5.1434717,3.3136606,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to market-based and decentralized computation,Michael Wellman,2005
3.3973985,3.320913,6,"contributions, parallel, computing, memory, performance, design",For contributions to multiprocessor memory system design.,Michel Dubois,2005
7.363757,5.2854834,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to algorithms and data structures.,Mikkel Thorup,2005
5.314202,4.762396,4,"contributions, database, data, management, systems, query",For contributions to search systems for distributed data.,Ophir Frieder,2005
5.816465,5.2580376,2,"contributions, software, programming, languages, verification, systems",For contributions to logic in computer science.,Phokion Kolaitis,2005
2.168369,5.27782,2,"contributions, software, programming, languages, verification, systems",For contributions to type systems for programming languages.,Robert Harper,2005
2.9757059,3.0414279,6,"contributions, parallel, computing, memory, performance, design",For leadership in superscalar processors and multimedia architectures.,Uri Weiser,2005
6.207733,6.374878,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to artificial intelligence and robotics.,Rodney A Brooks,2005
4.834899,1.5412304,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to mobile and ubiquitous systems.,Roy Want,2005
4.1054378,7.755964,3,"computer, contributions, acm, computing, science, years",For contributions to the development of UNIX and for effective leadership of ACM.,Stephen Bourne,2005
5.054465,5.0446005,4,"contributions, database, data, management, systems, query",For contributions to database query processing and optimization.,Surajit Chaudhuri,2005
5.5910926,2.0479586,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to packet processing and traffic management algorithms.,T V Lakshman,2005
5.3185964,2.8713193,1,"contributions, systems, wireless, internet, networks, distributed",For contributions in distributed systems and computer networks.,Thomas Anderson,2005
2.1511874,4.2495103,2,"contributions, software, programming, languages, verification, systems",For contributions to automated program analysis and synthesis.,Thomas Reps,2005
6.5313983,4.0888133,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to theoretical computer science and quantum computation.,Umesh Vazirani,2005
7.2257614,4.7474523,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to optimization and approximation algorithms.,Vijay V Vazirani,2005
4.093034,3.9587214,6,"contributions, parallel, computing, memory, performance, design",For contributions to the design and analysis of parallel algorithms.,Vipin Kumar,2005
5.9812107,1.6333835,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to the analysis of data networks and protocols.,Walter Willinger,2005
3.302261,3.5296953,6,"contributions, parallel, computing, memory, performance, design",For contributions to shared-memory multiprocessing.,Allan Gottlieb,2004
7.190502,3.9962556,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to error-correcting codes.,Bella Bose,2004
2.1034267,5.390956,2,"contributions, software, programming, languages, verification, systems",For leadership in the computer science community and contributions to functional programming languages.,David S Wise,2004
4.6902957,3.7382417,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to object-oriented distributed computing.,Richard Schantz,2004
4.7866073,3.462784,1,"contributions, systems, wireless, internet, networks, distributed","For contributions to distributed, mobile, and parallel systems.",Frans Kaashoek,2004
2.3399115,4.742953,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to symbolic computation.,George E Collins,2004
5.906647,8.137745,8,"human, contributions, interaction, computer, computing, design",For leadership in Information Systems.,Janis A Bubenko,2004
2.9984958,2.8962486,6,"contributions, parallel, computing, memory, performance, design",For contributions to computer architecture and performance analysis.,Joel Emer,2004
2.128864,5.4105263,2,"contributions, software, programming, languages, verification, systems",For contributions to object-oriented programming languages.,Luca Cardelli,2004
3.4720168,3.2545176,6,"contributions, parallel, computing, memory, performance, design",For contributions to memory consistency models and memory system design.,Mark D. Hill,2004
5.1914053,2.8534274,1,"contributions, systems, wireless, internet, networks, distributed","For contributions to distributed computing systems, security, and networking.",Michael D Schroeder,2004
6.1411805,1.7334926,1,"contributions, systems, wireless, internet, networks, distributed","For contributions to the Internet, including the development of domain and email protocols.",Paul Mockapetris,2004
4.849892,5.1079683,4,"contributions, database, data, management, systems, query",For contributions to query processing and access methods in database systems.,Per-Ake Larson,2004
6.5804877,2.3583584,0,"security, contributions, privacy, cryptography, systems, internet",For contributions to the security of mobile code.,Peter Lee,2004
4.1293325,3.4539967,6,"contributions, parallel, computing, memory, performance, design",For contributions to high-performance computing systems.,Andrew A Chien,2004
5.5368314,7.940514,8,"human, contributions, interaction, computer, computing, design",For contributions to computing technologies for people with disabilities.,Vicki Hanson,2004
4.927087,5.100744,4,"contributions, database, data, management, systems, query","For contributions to database systems, particularly query optimization.",Yannis Ioannidis,2004
4.891032,6.366468,5,"contributions, algorithms, theory, complexity, computational, design",For leadership in the computer science community and contributions to system optimization.,Benjamin W. Wah,2004
2.0583792,5.3638935,2,"contributions, software, programming, languages, verification, systems",For contributions to functional programming languages.,Simon L Peyton-Jones,2004
2.9383361,2.9857476,6,"contributions, parallel, computing, memory, performance, design",For inventions in processor architecture and design.,Stamatis Vassiliadis,2004
9.014321,7.04626,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions in Pattern Recognition theory.,Anil K Jain,2003
6.960883,7.6586776,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to the study of human discourse.,Barbara J Grosz,2003
7.256587,6.020368,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to Computational Molecular Biology.,Bonnie Berger,2003
4.0337224,7.415147,3,"computer, contributions, acm, computing, science, years","For leadership in, and service to, the computer science community.",Brent T Hailpern,2003
6.8207498,7.278823,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to information retrieval.,C J Van Rijsbergen,2003
5.6361055,2.1233666,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to high-speed networking.,Craig Partridge,2003
6.0706434,4.3991256,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to theoretical computer science.,Dexter Kozen,2003
4.178153,3.4837334,6,"contributions, parallel, computing, memory, performance, design",For contributions to high-performance computing.,Daniel A Reed,2003
6.702615,6.695875,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to data mining.,Rakesh Agrawal,2003
5.076028,1.2823006,1,"contributions, systems, wireless, internet, networks, distributed","For contributions to wireless communication systems, and for leadership in the mobile computing and communications community.",Victor Bahl,2003
6.418386,3.210784,0,"security, contributions, privacy, cryptography, systems, internet",For contributions to secure database systems.,Elisa Bertino,2003
7.1526036,6.0788264,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to bioinformatics.,Eugene Myers,2003
2.9323013,3.0950427,6,"contributions, parallel, computing, memory, performance, design",For contributions to computer architecture.,Gurindar S Sohi,2003
4.6811233,5.2069855,4,"contributions, database, data, management, systems, query",For contributions to database technology.,H V Jagadish,2003
5.911354,8.241184,8,"human, contributions, interaction, computer, computing, design",For contributions to human-computer interaction.,John Carroll,2003
6.9915237,7.5490484,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to natural language processing.,Kathleen McKeown,2003
3.4191737,3.455663,6,"contributions, parallel, computing, memory, performance, design",For contributions to multiprocessor architecture.,Mark A Horowitz,2003
1.573145,5.8369565,2,"contributions, software, programming, languages, verification, systems",For contributions in software testing and analysis.,Mary Harrold,2003
5.294535,2.8011804,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to the design of systems and protocols for scalable network services.,Mostafa Ammar,2003
3.447373,2.4840765,2,"contributions, software, programming, languages, verification, systems",For contributions to low power design and testing of digital systems.,Niraj Jha,2003
2.019408,5.3354654,2,"contributions, software, programming, languages, verification, systems",For contributions to functional programming languages.,Paul Hudak,2003
6.753436,6.4453564,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions in pattern recognition and artificial intelligence.,Peter Hart,2003
6.666641,6.634462,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions in knowledge discovery and data mining.,Jiawei Han,2003
8.962744,7.225746,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to computer vision and multimedia information systems.,Ramesh C Jain,2003
4.5990505,2.6516225,0,"security, contributions, privacy, cryptography, systems, internet",For contributions to the engineering of reliable and secure software.,Richard Demillo,2003
6.065537,1.6341162,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to Internet architecture and protocols.,Scott J Shenker,2003
6.6516,6.374513,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to AI and machine learning.,Stuart Russell,2003
5.9527273,8.155694,8,"human, contributions, interaction, computer, computing, design",For contributions to human-computer interaction.,Thomas Moran,2003
4.934578,2.6517677,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to the design of dependable systems and networks.,William Sanders,2003
5.332922,1.4162693,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to mobile networks.,Yi-Bing Lin,2003
9.16634,6.9348173,9,"contributions, vision, computer, graphics, geometry, robotics","For contributions to image understanding and shape similarity, and for advancing the state of the art and the education in Computer Science in Mexico.",Adolfo Guzman,2002
5.1637473,4.131477,2,"contributions, software, programming, languages, verification, systems",For contributions to the theory and practice of system dependability modeling.,Ambuj Goyal,2002
2.3543956,3.913509,2,"contributions, software, programming, languages, verification, systems",For contributions to VLIW architectures and their compilers.,Bantwal R Rau,2002
4.252726,5.1968064,4,"contributions, database, data, management, systems, query","For contributions to database system access methods, concurrency control, and recovery.",David B Lomet,2002
5.414063,1.7849985,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to networks of small and large devices.,David Culler,2002
9.059069,6.45004,9,"contributions, vision, computer, graphics, geometry, robotics","For contributions to computer graphics, particularly non-photorealistic rendering.",David H Salesin,2002
4.6193643,4.034902,4,"contributions, database, data, management, systems, query","For contributions to reliable, high-performance transaction management.",C. Mohan,2002
4.758585,6.372545,3,"computer, contributions, acm, computing, science, years",For leadership in integrating the academic computer science and computational science communities.,Sidney Karin,2002
5.574784,7.533082,8,"human, contributions, interaction, computer, computing, design",For contributions to social computing and human-computer interaction (HCI) and for service to ACM.,Wendy A Kellogg,2002
7.946321,5.275467,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to the design and analysis of algorithms in number theory and computational geometry.,Gary L Miller,2002
6.919647,4.897422,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to efficient scalable algorithms.,George Varghese,2002
7.4386644,4.588895,5,"contributions, algorithms, theory, complexity, computational, design","For contributions to efficient algorithms to flows, connectivity and matching.",Harold N Gabow,2002
4.716956,5.2517138,4,"contributions, database, data, management, systems, query",For contributions to database system research and practice.,Jeffrey F Naughton,2002
4.4415264,4.4317927,4,"contributions, database, data, management, systems, query",For contributions to the understanding of storage systems and their management.,John Wilkes,2002
6.062436,1.6636487,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to the design and analysis of network protocols and  for technical leadership.,Jon Crowcroft,2002
5.8298283,5.623196,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to the modeling of and reasoning about uncertainty.,Joseph Halpern,2002
4.956277,1.5758419,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to computer systems research in distributed and mobile information access.,Mahadev Satyanarayanan,2002
6.3736806,4.7078705,4,"contributions, database, data, management, systems, query","For contributions to complexity theory, descriptive complexity, and database theory.",Neil Immerman,2002
8.185541,5.3927464,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to computational geometry and for building and strengthening links between this area and many of its applications.,Pankaj Agarwal,2002
2.8212755,3.1485674,6,"contributions, parallel, computing, memory, performance, design","For contributions to the design of vector, superscalar, and VLIW architectures, and technical leadership.",Mateo Valero,2002
4.841642,3.0065594,1,"contributions, systems, wireless, internet, networks, distributed","For contributions to fault-tolerant distributed computing, BSD Unix, and for leadership in the European distributed systems community.",Ozalp Babaoglu,2002
2.9274094,3.7053306,6,"contributions, parallel, computing, memory, performance, design",For contributions to the design and analysis of multithreaded and shared memory multiprocessors and compiler  technology.,Susan Eggers,2002
6.738487,6.460634,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to machine learning.,Thomas G Dietterich,2002
1.4456984,5.219491,2,"contributions, software, programming, languages, verification, systems",For contributions to testing of digital electronic circuits.,Vishwani D Agrawal,2002
2.9563322,2.9989011,6,"contributions, parallel, computing, memory, performance, design",For technical contributions and leadership in computer architecture.,Wen-Mei Hwu,2002
4.0734067,3.9442163,6,"contributions, parallel, computing, memory, performance, design",For contributions to the architecture and design of interconnections networks and parallel computing.,William Dally,2002
2.2374055,5.4620304,2,"contributions, software, programming, languages, verification, systems","For contributions to constraint-based languages, systems, and applications, to object-oriented programming; and to understanding issues of computers and society.",Alan H Borning,2001
3.4806373,3.2014313,6,"contributions, parallel, computing, memory, performance, design","For his highly cited paper on cache memories, for his contributions to performance measurement, and for his leadership in professional society activities.",Alan Smith,2001
3.5578678,4.1740904,6,"contributions, parallel, computing, memory, performance, design","For contributions to the fields of parallel and distributed computing, particularly in the areas of debugging and performance measurement.",Barton P Miller,2001
6.7614613,4.706829,5,"contributions, algorithms, theory, complexity, computational, design","For outstanding contributions to complexity theory, database theory and combinatorial optimization.",Christos Papadimitriou,2001
7.4847836,4.916659,5,"contributions, algorithms, theory, complexity, computational, design",For fundamental achievements in the design and analysis of algorithms for discrete optimization problems.,David Bernard Shmoys,2001
6.2490463,2.068272,3,"computer, contributions, acm, computing, science, years","For his preeminent role in the development of computer communication and the Internet, including architecture, protocols, security, and telecommunications policy.",David D Clark,2001
5.639552,1.983657,1,"contributions, systems, wireless, internet, networks, distributed",For pioneering work on real-time communication protocols for  packet-switching internetworks.,Domenico Ferrari,2001
6.6900473,2.5920486,0,"security, contributions, privacy, cryptography, systems, internet",For contributions to information security and professional ethics.,Donn B Parker,2001
3.6623905,4.204843,6,"contributions, parallel, computing, memory, performance, design",For leadership contributions to usability to high performance computing tools.,Cherri M Pancake,2001
5.079549,1.278365,1,"contributions, systems, wireless, internet, networks, distributed","For pioneering contributions in the field of communications, and his extraordinary commitment to making the benefits of communications systems available to the widest possible community.",David J. Farber,2001
4.544922,7.3077774,1,"contributions, systems, wireless, internet, networks, distributed","For contributions to information technology in transitioning the Internet from a Federal research project to commercial availability, and development of Internet distance education technologies.",John Mark Pullen,2001
5.6681895,7.9345465,8,"human, contributions, interaction, computer, computing, design",For contributions to human-centered design and computing.,Donald A. Norman,2001
3.8396885,4.115103,6,"contributions, parallel, computing, memory, performance, design","For contributions in the field of scientific computing, the development of mathematical software, parallel methods, and enabling technologies for high-performance computing.",Jack Dongarra,2001
2.1303504,6.1819506,2,"contributions, software, programming, languages, verification, systems","For encouraging the use of formal methods in the development of telecommunication software through influential research, tool development, large case studies, and professional education.",Pamela Zave,2001
3.682852,5.927997,8,"human, contributions, interaction, computer, computing, design","For pioneering contributions to information visualization, animated 3D user interfaces, multimedia message systems, hypertext systems, operating systems, and programming languages.",George Robertson,2001
4.1674013,7.208363,3,"computer, contributions, acm, computing, science, years","For his outstanding contributions to the principles and practice of database management, for his outstanding leadership role in academia, and for his service to the ACM community.",Hans-Joerg Schek,2001
4.5724835,7.051249,2,"contributions, software, programming, languages, verification, systems","For outstanding contributions to computer science research and education in the areas of heuristic search, analysis of algorithms, and programming language methodology.",Ira Pohl,2001
1.27495,4.796166,2,"contributions, software, programming, languages, verification, systems","For outstanding contributions in the fields of fault tolerant computing, automatic test generation and design for test, and formal verification.",Jacob Abraham,2001
6.048771,1.62404,1,"contributions, systems, wireless, internet, networks, distributed","For contributions to the design and analysis of network protocols, and for technical leadership in the field.",James Kurose,2001
1.5618447,4.311233,6,"contributions, parallel, computing, memory, performance, design","For his outstanding contributions to the fields of test generation and fault simulation of sequential circuits, cache consistency protocols, interconnection networks, and error detection.",Janak H Patel,2001
5.5612416,2.6826756,1,"contributions, systems, wireless, internet, networks, distributed","For significant contributions in operating systems, file systems, Web caching, Internet performance, and Internet standards.",Jeffrey C Mogul,2001
2.0358653,6.1959777,2,"contributions, software, programming, languages, verification, systems","For his research contributions spanning theory and practice in distributed software engineering, including multiple viewpoint requirements analysis, software architectures specification and analysis, and distributed software configuration and evolution.",Jeffrey Kramer,2001
6.3327093,4.404707,5,"contributions, algorithms, theory, complexity, computational, design","For significant contributions to computational complexity theory, and for service to the international computer science research community.",Jin-Yi Cai,2001
3.7746854,2.4874318,6,"contributions, parallel, computing, memory, performance, design","For pioneering contributions to RISC computer architectures, and leadership in integrating, extending and shaping industrial research in measurement, computing, and communication technologies.",Joel S Birnbaum,2001
5.412407,5.5462956,8,"human, contributions, interaction, computer, computing, design","For seminal contributions of effective techniques for qualitative representation and reasoning about physical systems, and leadership in building research teams that span multiple disciplines.",Johan DeKleer,2001
