x,y,cluster,keywords,citation,full_name,year
21.116693,7.3639054,6,"contributions, parallel, computing, memory, performance, design",For his contributions to program analysis for parallel computing and techniques for enabling software systems to execute successfully in the face of errors and failures.,Martin Rinard,2009
29.64048,27.347591,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to multimedia compression and communication.,Martin Vetterli,2009
-33.975746,-10.267248,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to data structures and algorithms for combinatorial and geometric problems.,Michael T Goodrich,2009
-9.694434,22.885399,3,"computer, contributions, acm, computing, science, years",For distinguished service to the ACM and her impact on computing education.,Nell B. Dale,2009
3.296039,-33.50907,4,"contributions, database, data, management, systems, query",For contributions to relational database technology.,Patricia G. Selinger,2009
-36.953808,-1.5904813,9,"contributions, vision, computer, graphics, geometry, robotics","For contributions to geometric computing and applications to computer graphics, robotics and GPU computing.",Dinesh Manocha,2009
-9.846733,-22.104671,5,"contributions, algorithms, theory, complexity, computational, design","For contributions to symbolic and algebraic computation, algebraic algorithms and complexity theory.",Erich L Kaltofen,2009
-11.4038515,1.5815426,4,"contributions, database, data, management, systems, query",For contributions to data management and knowledge representation.,Maurizio Lenzerini,2009
27.66889,11.812401,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to dependable and secure distributed computing.,Paulo Esteves-Verissimo,2009
-22.695587,13.506901,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to recommender systems and to social and collaborative computing.,John T Riedl,2009
-0.9135054,-31.737015,4,"contributions, database, data, management, systems, query","For contributions to physical database design, query processing, and database management system architecture.",Kyu-Young Whang,2009
23.542698,-2.8103297,2,"contributions, software, programming, languages, verification, systems",For contributions to real-time distributed programs and logic programming.,Rudrapatna K Shyamasundar,2009
1.3132576,-25.593416,4,"contributions, database, data, management, systems, query","For innovations in metadata management, especially the creation of tools to integrate, transform, query and analyze information.",RJ Miller,2009
-5.8876724,-6.210851,3,"computer, contributions, acm, computing, science, years",For contributions to program analysis and optimization and sustained professional service to the computer science research community.,Rajiv Gupta,2009
-27.069857,-29.242737,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to the development of algorithms and information retrieval techniques.,Ricardo A Baeza-Yates,2009
26.224789,12.198478,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to fault-tolerant distributed computing.,Robbert Van Renesse,2009
-32.47995,-37.477844,7,"contributions, learning, intelligence, artificial, mining, machine","For contributions to AI, natural language processing, HCI, and human-centered design.",Terry Winograd,2009
-20.219877,11.36639,8,"human, contributions, interaction, computer, computing, design",For contributions to interaction design and social computing and for outstanding service to ACM.,Thomas D Erickson,2009
-17.954296,-10.037744,7,"contributions, learning, intelligence, artificial, mining, machine",For the development of dynamic Bayes networks and anytime algorithms.,Thomas L Dean,2009
13.609891,38.864624,6,"contributions, parallel, computing, memory, performance, design","For the design, engineering and operation of energy efficient large-scale cloud computing systems.",Urs Hoelzle,2009
-51.419052,-6.435675,7,"contributions, learning, intelligence, artificial, mining, machine","For contributions to handwritten document image analysis, recognition, and retrieval.",Venu Govindaraju,2009
-33.498875,-35.20804,7,"contributions, learning, intelligence, artificial, mining, machine",For research on meaning-based understanding of natural language by computers.,Yorick Wilks,2009
-12.844055,-34.311813,4,"contributions, database, data, management, systems, query",For contributions to the analysis of large data sets and data streams.,Yossi Matias,2009
23.482435,-28.098793,2,"contributions, software, programming, languages, verification, systems",For fundamental contributions to personal computing and object-oriented programming.,Alan Kay,2008
23.750994,-21.611347,2,"contributions, software, programming, languages, verification, systems",For contributions to programming language theory and systems.,Alex Aiken,2008
24.510345,-25.836636,2,"contributions, software, programming, languages, verification, systems",For contributions to software engineering and programming languages.,Bertrand Meyer,2008
28.201313,6.1192384,3,"computer, contributions, acm, computing, science, years",For contributions to dependable computing and computer history.,Brian Randell,2008
-9.569625,23.080727,3,"computer, contributions, acm, computing, science, years",For distinguished service and contributions to ACM and the computing community.,Charles H House,2008
21.524435,13.466003,6,"contributions, parallel, computing, memory, performance, design",For contributions to distributed computing.,Douglas B Terry,2008
-7.853182,-35.98179,4,"contributions, database, data, management, systems, query",For contributions to query processing and query languages.,Hamid Pirahesh,2008
-27.842447,14.695477,8,"human, contributions, interaction, computer, computing, design","For contributions to ubiquitous computing research, with emphasis on applications for education, home and health.",Gregory D. Abowd,2008
27.840761,21.501831,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to computer networking and distributed systems.,Hari Balakrishnan,2008
-31.369682,-13.25288,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to algorithms and data structures.,Ian Munro,2008
36.98601,23.450565,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to the theory and design of computer communication protocols.,J.J. Garcia-Luna-Aceves,2008
35.566658,-15.787961,2,"contributions, software, programming, languages, verification, systems",For contributions in compiler design and implementation.,Jack Davidson,2008
-18.699242,7.278979,8,"human, contributions, interaction, computer, computing, design",For contributions to electronic design automation.,Jason Cong,2008
-7.912073,-2.6179147,2,"contributions, software, programming, languages, verification, systems",For developing the Macsyma computer system for formula manipulation.,Joel Moses,2008
27.025328,-20.14466,2,"contributions, software, programming, languages, verification, systems",For contributions to the theory of programming languages.,John C. Mitchell,2008
14.054834,25.940533,6,"contributions, parallel, computing, memory, performance, design",For contributions to the architecture and computer-aided design of field-programmable gate arrays (FPGAs).,Jonathan Rose,2008
-34.944782,14.822899,8,"human, contributions, interaction, computer, computing, design",For contributions to human-computer interaction.,Joseph A Konstan,2008
-29.340424,18.202673,8,"human, contributions, interaction, computer, computing, design",For contributions to human-computer interaction and computer-supported cooperative work.,Judith S Olson,2008
37.480568,-16.222834,6,"contributions, parallel, computing, memory, performance, design",For contributions to compilers and memory management.,Kathryn S McKinley,2008
-34.97028,-5.945668,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to computational geometry.,Kenneth Clarkson,2008
-10.952242,-16.693623,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to algorithms and complexity theory.,Madhu Sudan,2008
-14.055895,-3.7276602,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to the theory and practice of stochastic modeling.,Mark S Squillante,2008
19.159077,-5.165373,0,"security, contributions, privacy, cryptography, systems, internet",For contributions to computer security and verification of computer systems.,Martin Abadi,2008
25.44443,5.306735,6,"contributions, parallel, computing, memory, performance, design",For contributions to reinventing virtual machines.,Mendel Rosenblum,2008
27.373394,12.52509,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to computer security and fault-tolerant distributed computing.,Michael Reiter,2008
-20.159632,-14.143646,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to the theory of approximation algorithms and mathematical programming.,Michel X Goemans,2008
-5.443287,-1.5746521,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to rendering theory and systems.,Pat Hanrahan,2008
35.315086,-13.084127,2,"contributions, software, programming, languages, verification, systems",For contributions to compiler technology and performance enhancement tools.,Paul G Lowney,2008
35.628593,4.05466,6,"contributions, parallel, computing, memory, performance, design",For contributions to the design of high-performance memory systems.,Per O Stenstrom,2008
-10.872317,-6.1956863,8,"human, contributions, interaction, computer, computing, design","For contributions to computer music, physics-based sound synthesis and voice analysis/synthesis.",Perry Cook,2008
-47.951912,-4.5975375,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to computer vision.,Jitendra Malik,2008
36.522167,29.44605,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to network control and management systems.,Jennifer Rexford,2008
25.918589,-15.494305,2,"contributions, software, programming, languages, verification, systems",For contributions to theorem provers and verification techniques.,Lawrence C Paulson,2008
-24.490013,-5.308749,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to the interface of algorithmic methodology and game theory.,Xiaotie Deng,2008
-47.66887,1.0663724,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to computational photography.,Richard Szeliski,2008
10.103699,29.699078,2,"contributions, software, programming, languages, verification, systems",For contributions to computer-aided design tools for mixed-signal integrated circuits.,Rob A Rutenbar,2008
-3.2811754,-1.405105,2,"contributions, software, programming, languages, verification, systems",For contributions to software and systems.,Roy Levin,2008
-17.658089,-14.824001,5,"contributions, algorithms, theory, complexity, computational, design",For foundational work on probabilistically checkable proofs and approximate solutions to NP-hard optimization problems.,Sanjeev Arora,2008
-9.6612835,-16.560957,5,"contributions, algorithms, theory, complexity, computational, design",For fundamental contributions to the theory of computational complexity.,Stephen A Cook,2008
-13.816501,-21.601866,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to combinatorial auctions and mechanism design.,Tuomas Sandholm,2008
4.382224,6.0857167,4,"contributions, database, data, management, systems, query","For contributions to managing federated, active, and heterogeneous databases.",Umeshwar Dayal,2008
15.897697,10.458361,6,"contributions, parallel, computing, memory, performance, design",For contributions to technologies for parallel computing.,Vivek Sarkar,2008
16.462416,-17.51751,2,"contributions, software, programming, languages, verification, systems",For contributions to software engineering process discipline.,Watts S Humphrey,2008
-35.248814,16.016684,8,"human, contributions, interaction, computer, computing, design",For contributions to the field of human-computer interaction.,William A.S. Buxton,2008
23.93757,-9.8017,2,"contributions, software, programming, languages, verification, systems",For contributions to program and system verification.,Amir Pnueli,2007
15.243975,23.520319,6,"contributions, parallel, computing, memory, performance, design",For contributions to parallel and reconfigurable computing.,Anant Agarwal,2007
-26.753368,-13.24688,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to algorithms and web technology.,Andrei Broder,2007
-35.582455,1.531354,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to solid modeling and nanorobotics.,Aristides Requicha,2007
-28.748064,-22.231703,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to learning theory and algorithms.,Avrim Blum,2007
-4.9459586,-31.448057,4,"contributions, database, data, management, systems, query",For contributions to database theory.,Catriel Beeri,2007
-48.190357,-4.670125,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to computer vision.,Daniel Huttenlocher,2007
26.225403,12.198015,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to fault-tolerant distributed computing.,Danny Dolev,2007
36.789448,-9.132641,6,"contributions, parallel, computing, memory, performance, design",For contributions to compiler support for parallel computing.,David Padua,2007
8.543916,30.176853,6,"contributions, parallel, computing, memory, performance, design",For contributions to computer-aided design of integrated circuits and systems.,Donald E Thomas,2007
34.752975,22.417822,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to networking standards and internet applications.,John C Klensin,2007
-25.337526,-0.726555,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to artificial intelligence.,Edward A Feigenbaum,2007
2.0085945,-2.1743956,0,"security, contributions, privacy, cryptography, systems, internet",For contributions to security and the public policy of information technology.,Edward Felten,2007
32.880245,-0.962868,6,"contributions, parallel, computing, memory, performance, design",For contributions in transactions and memory management.,Eliot Moss,2007
29.798613,16.80658,1,"contributions, systems, wireless, internet, networks, distributed","For the design of scalable, reliable internet services.",Eric A. Brewer,2007
-1.6650462,18.640202,3,"computer, contributions, acm, computing, science, years",For contributions to computer science education.,Eric S Roberts,2007
-29.115915,18.629354,8,"human, contributions, interaction, computer, computing, design",For contributions to computer-supported collaborative work.,Gary M Olson,2007
-4.0874662,-26.608772,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to the theory of artificial intelligence and database systems.,Georg Gottlob,2007
36.819355,-8.44054,6,"contributions, parallel, computing, memory, performance, design",For contributions to multiprocessor computers and compiler optimization techniques.,Guang Gao,2007
-49.730858,-10.022158,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to content-based analysis and retrieval of multimedia.,HongJiang Zhang,2007
-9.377933,-17.521063,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to complexity theory.,Lance Fortnow,2007
18.430676,-18.052795,2,"contributions, software, programming, languages, verification, systems",For contributions to software design.,Larry Constantine,2007
24.567625,-26.964924,2,"contributions, software, programming, languages, verification, systems",For contributions to functional and object-oriented programming languages.,Martin Odersky,2007
28.398594,-19.655218,2,"contributions, software, programming, languages, verification, systems",For contributions to type theory and program analysis.,Mitchell Wand,2007
-43.5148,3.1100512,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to computer graphics.,Marc Levoy,2007
-46.606297,-2.7642171,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to computer graphics and computer vision.,Michael F. Cohen,2007
33.93005,-14.950713,2,"contributions, software, programming, languages, verification, systems",For contributions to compilers and program analysis.,Monica Lam,2007
27.025366,-20.144665,2,"contributions, software, programming, languages, verification, systems",For contributions to the theory of programming languages.,Philip Wadler,2007
-16.96312,-26.192112,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to symbolic computation and computational biology.,Bud Mishra,2007
-47.39117,-3.5553946,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to computer graphics and vision.,Demetri Terzopoulos,2007
-10.951304,-16.693176,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to algorithms and complexity theory.,Rajeev Motwani,2007
-17.293558,-25.422842,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to computational biology and computational complexity.,Tao  Jiang,2007
26.366224,-7.1152864,2,"contributions, software, programming, languages, verification, systems",For contributions to the specification and verification of reactive and hybrid systems.,Rajeev Alur,2007
27.72065,-29.401516,2,"contributions, software, programming, languages, verification, systems",For contributions to the use of programming environments in education and entertainment.,Randy Pausch,2007
-12.178948,4.1486483,4,"contributions, database, data, management, systems, query",For contributions to data semantics and web services.,Richard Hull,2007
-8.626616,-17.24929,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to computability and complexity theory.,Rodney Downey,2007
35.998337,-10.498411,6,"contributions, parallel, computing, memory, performance, design",For contributions to the mathematical foundations of optimizing parallelizing compilers.,Utpal Banerjee,2007
15.304353,23.34008,6,"contributions, parallel, computing, memory, performance, design","For contributions to parallel, distributed and reconfigurable computing.",Viktor Prasanna,2007
-33.550777,21.473442,8,"human, contributions, interaction, computer, computing, design",For contributions to computer-based systems for people with disabilities.,Alan Newell,2006
40.431587,33.5459,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to Internet measurement and engineering.,Albert G Greenberg,2006
-11.228341,1.5130261,4,"contributions, database, data, management, systems, query",For contributions to data integration and knowledge representation.,Alon Yitzchak Halevy,2006
-9.804202,-23.162231,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to computer algebra and symbolic computation.,Anthony C Hearn,2006
25.643019,-9.805908,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to dataflow computing and verification.,Arvind  Arvind,2006
-30.353495,23.121151,8,"human, contributions, interaction, computer, computing, design",For leadership in broadening participation in computing.,Bryant W York,2006
-35.254192,17.936478,8,"human, contributions, interaction, computer, computing, design",For contributions to user interface technology.,Dan R Olsen,2006
-23.835266,-9.359827,5,"contributions, algorithms, theory, complexity, computational, design",For mentoring activities and contributions to numerical algorithms.,Dianne Prost OLeary,2006
26.194498,15.668131,1,"contributions, systems, wireless, internet, networks, distributed",For leadership and contributions to scalable distributed systems.,Alfred Z Spector,2006
-46.592426,-3.48477,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to computer vision and computer graphics.,Heung-Yeung Shum,2006
-23.560755,0.025935624,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to the development and application of cognitive architectures.,John E. Laird,2006
1.4499158,6.1718125,4,"contributions, database, data, management, systems, query",For contributions to distributed data management and service to the database community.,M. Tamer Ozsu,2006
-9.694919,-16.508375,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to computational complexity theory.,Eric Allender,2006
25.910301,-15.743176,2,"contributions, software, programming, languages, verification, systems",For contributions to mechanized theorem proving.,J Strother Moore,2006
36.720192,-15.112159,2,"contributions, software, programming, languages, verification, systems","For contributions to programming languages, compilers, and computer architecture.",James Larus,2006
25.888388,-18.526003,2,"contributions, software, programming, languages, verification, systems",For contributions to algebraic specifications and abstract data types.,John Guttag,2006
-24.166943,-0.42903414,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to artificial intelligence and cognitive science.,Kenneth Forbus,2006
4.167057,5.9891877,4,"contributions, database, data, management, systems, query","For research leadership, and contributions to federated database systems.",Laura M Haas,2006
-25.99512,-26.905499,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to information processing and web analysis.,Lee Giles,2006
35.889664,25.446001,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to protocol designs for packet switched networks.,Lixia Zhang,2006
1.3331015,-1.7665573,0,"security, contributions, privacy, cryptography, systems, internet",For contributions to information management and security.,Marianne Winslett,2006
28.531336,-28.332413,2,"contributions, software, programming, languages, verification, systems",For contributions to programming languages and development environments.,Matthias Felleisen,2006
18.644735,9.361314,6,"contributions, parallel, computing, memory, performance, design",For contributions to system software for parallel and distributed computing.,Michael Scott,2006
18.37873,12.176569,6,"contributions, parallel, computing, memory, performance, design",For contributions to parallel and distributed computation.,Mikhail Atallah,2006
-9.456598,-15.775036,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to computational complexity and its applications.,Ming Li,2006
-9.638401,-35.4596,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to query processing and data mining.,Ming-Syan Chen,2006
23.208963,25.80124,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to network switching and queueing.,Nick McKeown,2006
35.840527,3.820804,6,"contributions, parallel, computing, memory, performance, design",For contributions to the design and analysis of high-performance processors and memory systems.,Norman Jouppi,2006
39.11114,-1.7860687,6,"contributions, parallel, computing, memory, performance, design",For contributions to multiprocessors on a chip and multi threaded processor design.,Oyekunle Olukotun,2006
-29.025673,-30.67998,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to artificial intelligence and information retrieval.,Peter Norvig,2006
19.580463,32.263527,4,"contributions, database, data, management, systems, query","For contributions to parallel computing, databases, and sensor networks.",Phillip B Gibbons,2006
14.280215,-10.191012,1,"contributions, systems, wireless, internet, networks, distributed",For research in distributed system software engineering and service to the community.,Alexander L Wolf,2006
39.72663,23.76976,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to message passing protocols.,William D Gropp,2006
18.09418,11.752649,6,"contributions, parallel, computing, memory, performance, design",For contributions to parallel and distributed computing.,Charles E Leiserson,2006
28.01243,23.556646,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to the resource management of data networks.,Roch Guerin,2006
-1.8762958,-30.516743,4,"contributions, database, data, management, systems, query",For contributions to data management and database systems.,Stanley Zdonik,2006
-32.543144,12.736907,8,"human, contributions, interaction, computer, computing, design",For research contributions to information retrieval and human-computer interaction.,Susan T Dumais,2006
26.391632,-7.397476,2,"contributions, software, programming, languages, verification, systems",For contributions to formal verification and hybrid systems.,Thomas A Henzinger,2006
-34.703114,-26.113422,7,"contributions, learning, intelligence, artificial, mining, machine","For contributions to machine learning, data mining and knowledge discovery.",Usama M Fayyad,2006
41.977016,31.790497,0,"security, contributions, privacy, cryptography, systems, internet",For contributions to Internet measurement and intrusion detection.,Vern Paxson,2006
-2.8645008,-31.06777,4,"contributions, database, data, management, systems, query",For contributions to database management systems.,Victor Vianu,2006
39.101013,32.243267,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to the measurement and analysis of computer networks.,Christophe Diot,2005
-31.914806,-0.8707095,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to planning algorithms.,Daniel Weld,2005
35.646637,-3.428257,6,"contributions, parallel, computing, memory, performance, design",For contributions to shared-memory multiprocessing.,David A Wood,2005
21.029419,-5.7981,0,"security, contributions, privacy, cryptography, systems, internet",For contributions to system verification and for leadership in the development of verifiable voting systems.,David Dill,2005
7.38397,16.610186,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to discrete-event simulation.,David M Nicol,2005
10.086266,-15.296618,2,"contributions, software, programming, languages, verification, systems",For contributions to formal methods and for international leadership.,Dines Bjorner,2005
29.230541,-28.023006,2,"contributions, software, programming, languages, verification, systems",For contributions to interactive programming environments.,Brad A Myers,2005
11.34572,15.105299,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to parallel and stochastic networks.,Eli Upfal,2005
6.9703026,6.899138,4,"contributions, database, data, management, systems, query",For contributions to distributed database systems.,Gerhard Weikum,2005
37.84571,21.566416,1,"contributions, systems, wireless, internet, networks, distributed","For contributions to network architecture, protocols and algorithms.",Hui Zhang,2005
-5.6371126,-28.83928,4,"contributions, database, data, management, systems, query",For contributions to active and semi-structured database systems.,Jennifer Widom,2005
34.604286,-16.613237,2,"contributions, software, programming, languages, verification, systems",For contributions to the theory and practice of compiler construction.,Keith D Cooper,2005
37.036697,-13.356536,6,"contributions, parallel, computing, memory, performance, design",For contributions to compiler optimization and embedded computing.,Krishna Palem,2005
24.213903,-0.4929054,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to real-time systems.,Lui Sha,2005
19.161886,13.550836,6,"contributions, parallel, computing, memory, performance, design",For contributions to distributed and parallel systems.,Maurice Herlihy,2005
6.4762225,8.13949,4,"contributions, database, data, management, systems, query",For contributions to distributed information management.,Michael J Franklin,2005
23.183651,13.220278,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to market-based and decentralized computation,Michael Wellman,2005
35.10173,1.5292362,6,"contributions, parallel, computing, memory, performance, design",For contributions to multiprocessor memory system design.,Michel Dubois,2005
-31.369663,-13.252857,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to algorithms and data structures.,Mikkel Thorup,2005
-12.736691,-31.100601,4,"contributions, database, data, management, systems, query",For contributions to search systems for distributed data.,Ophir Frieder,2005
-7.0664563,-19.647484,2,"contributions, software, programming, languages, verification, systems",For contributions to logic in computer science.,Phokion Kolaitis,2005
25.080696,-23.345129,2,"contributions, software, programming, languages, verification, systems",For contributions to type systems for programming languages.,Robert Harper,2005
42.28211,0.08322094,6,"contributions, parallel, computing, memory, performance, design",For leadership in superscalar processors and multimedia architectures.,Uri Weiser,2005
-26.749725,0.4877583,9,"contributions, vision, computer, graphics, geometry, robotics",For contributions to artificial intelligence and robotics.,Rodney A Brooks,2005
24.851685,31.40593,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to mobile and ubiquitous systems.,Roy Want,2005
-8.978194,16.07489,3,"computer, contributions, acm, computing, science, years",For contributions to the development of UNIX and for effective leadership of ACM.,Stephen Bourne,2005
-7.661152,-33.580578,4,"contributions, database, data, management, systems, query",For contributions to database query processing and optimization.,Surajit Chaudhuri,2005
33.219578,29.307137,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to packet processing and traffic management algorithms.,T V Lakshman,2005
26.883686,20.204653,1,"contributions, systems, wireless, internet, networks, distributed",For contributions in distributed systems and computer networks.,Thomas Anderson,2005
32.726246,-18.47152,2,"contributions, software, programming, languages, verification, systems",For contributions to automated program analysis and synthesis.,Thomas Reps,2005
-11.557052,-11.896526,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to theoretical computer science and quantum computation.,Umesh Vazirani,2005
-19.68186,-14.779449,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to optimization and approximation algorithms.,Vijay V Vazirani,2005
14.213024,10.691334,6,"contributions, parallel, computing, memory, performance, design",For contributions to the design and analysis of parallel algorithms.,Vipin Kumar,2005
38.017487,23.856552,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to the analysis of data networks and protocols.,Walter Willinger,2005
35.646847,-3.428497,6,"contributions, parallel, computing, memory, performance, design",For contributions to shared-memory multiprocessing.,Allan Gottlieb,2004
-13.939532,-7.53533,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to error-correcting codes.,Bella Bose,2004
26.845655,-25.239868,2,"contributions, software, programming, languages, verification, systems",For leadership in the computer science community and contributions to functional programming languages.,David S Wise,2004
21.622383,14.204174,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to object-oriented distributed computing.,Richard Schantz,2004
19.469555,14.431714,1,"contributions, systems, wireless, internet, networks, distributed","For contributions to distributed, mobile, and parallel systems.",Frans Kaashoek,2004
-9.814958,-22.955229,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to symbolic computation.,George E Collins,2004
-3.1748428,-1.352964,8,"human, contributions, interaction, computer, computing, design",For leadership in Information Systems.,Janis A Bubenko,2004
41.864056,5.500616,6,"contributions, parallel, computing, memory, performance, design",For contributions to computer architecture and performance analysis.,Joel Emer,2004
24.371447,-27.359331,2,"contributions, software, programming, languages, verification, systems",For contributions to object-oriented programming languages.,Luca Cardelli,2004
34.357113,4.326317,6,"contributions, parallel, computing, memory, performance, design",For contributions to memory consistency models and memory system design.,Mark D. Hill,2004
27.357965,18.795282,1,"contributions, systems, wireless, internet, networks, distributed","For contributions to distributed computing systems, security, and networking.",Michael D Schroeder,2004
39.364307,25.176233,1,"contributions, systems, wireless, internet, networks, distributed","For contributions to the Internet, including the development of domain and email protocols.",Paul Mockapetris,2004
-5.2483215,-34.8288,4,"contributions, database, data, management, systems, query",For contributions to query processing and access methods in database systems.,Per-Ake Larson,2004
38.739185,15.52104,0,"security, contributions, privacy, cryptography, systems, internet",For contributions to the security of mobile code.,Peter Lee,2004
17.469389,16.514439,6,"contributions, parallel, computing, memory, performance, design",For contributions to high-performance computing systems.,Andrew A Chien,2004
-33.53007,21.42962,8,"human, contributions, interaction, computer, computing, design",For contributions to computing technologies for people with disabilities.,Vicki Hanson,2004
-7.0300174,-33.566765,4,"contributions, database, data, management, systems, query","For contributions to database systems, particularly query optimization.",Yannis Ioannidis,2004
-5.3169994,-5.1394243,5,"contributions, algorithms, theory, complexity, computational, design",For leadership in the computer science community and contributions to system optimization.,Benjamin W. Wah,2004
26.136003,-24.925255,2,"contributions, software, programming, languages, verification, systems",For contributions to functional programming languages.,Simon L Peyton-Jones,2004
41.428116,2.0746796,6,"contributions, parallel, computing, memory, performance, design",For inventions in processor architecture and design.,Stamatis Vassiliadis,2004
-36.807495,-20.625355,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions in Pattern Recognition theory.,Anil K Jain,2003
-36.238304,-36.70556,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to the study of human discourse.,Barbara J Grosz,2003
-17.70823,-26.543034,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to Computational Molecular Biology.,Bonnie Berger,2003
-7.5729303,18.217422,3,"computer, contributions, acm, computing, science, years","For leadership in, and service to, the computer science community.",Brent T Hailpern,2003
-28.472792,-31.24482,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to information retrieval.,C J Van Rijsbergen,2003
31.804247,23.955206,1,"contributions, systems, wireless, internet, networks, distributed",For contributions to high-speed networking.,Craig Partridge,2003
-8.188538,-10.870305,5,"contributions, algorithms, theory, complexity, computational, design",For contributions to theoretical computer science.,Dexter Kozen,2003
17.547632,16.676226,6,"contributions, parallel, computing, memory, performance, design",For contributions to high-performance computing.,Daniel A Reed,2003
-34.18594,-26.887287,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to data mining.,Rakesh Agrawal,2003
26.510893,33.69601,1,"contributions, systems, wireless, internet, networks, distributed","For contributions to wireless communication systems, and for leadership in the mobile computing and communications community.",Victor Bahl,2003
6.4603305,-6.4237785,0,"security, contributions, privacy, cryptography, systems, internet",For contributions to secure database systems.,Elisa Bertino,2003
-20.262798,-31.171106,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to bioinformatics.,Eugene Myers,2003
41.298504,3.9018724,6,"contributions, parallel, computing, memory, performance, design",For contributions to computer architecture.,Gurindar S Sohi,2003
-3.456265,-32.99526,4,"contributions, database, data, management, systems, query",For contributions to database technology.,H V Jagadish,2003
-34.944782,14.822899,8,"human, contributions, interaction, computer, computing, design",For contributions to human-computer interaction.,John Carroll,2003
-32.345013,-35.11476,7,"contributions, learning, intelligence, artificial, mining, machine",For contributions to natural language processing.,Kathleen McKeown,2003
39.00986,-1.5168823,6,"contributions, parallel, computing, memory, performance, design",For contributions to multiprocessor architecture.,Mark A Horowitz,2003
20.344143,-11.395828,2,"contributions, software, programming, languages, verification, systems",For contributions in software testing and analysis.,Mary Harrold,2003
